,DBS1,DBS2,DBS3,DBS4,DBS5,DBS7,DBS8,DBS10,DBS11,DBS12,DBS13,DBS14,DBS15,DBS16,DBS17,DBS18,DBS19,DBS20,DBS21,DBS22,DBS23,DBS24,DBS25,DBS26,DBS27,DBS28,DBS29,DBS30,DBS31,DBS32,DBS33,DBS34,DBS35,DBS36,DBS37,DBS38,DBS39,DBS40,DBS41
Lung.AdenoCA..SP56168,0,0,0,0,0,0,0,0,0,0,141.810701823548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.AdenoCA..SP56303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9996720328465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56460,0,165.392650503614,0,0,0,0,0,0,0,0,131.018318373598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56474,0,0,0,0,0,0,0,0,0,0,31.4180652496018,0,0,0,0,0,0,62.5819347503982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56502,0,596.277439426417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56533,0,311.203540285109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56537,0,931.227311128783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56541,0,720.481604167038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56553,0,0,0,0,0,0,0,0,0,0,870.768156791312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56566,0,74.1945950828378,0,0,0,0,0,0,0,0,111.805404917192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56569,0,705.777017483917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56607,0,140.411493649457,0,0,0,0,0,0,0,0,117.588506350584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56644,0,303.642299831157,0,0,0,0,0,0,0,0,364.357700168944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56704,0,207.234790105264,0,0,0,0,0,0,0,0,479.76520989484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56730,0,434.360850697862,0,0,0,0,0,0,0,0,296.639149302219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56754,0,775.405222831352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56771,0,38.2098626722274,0,0,0,0,0,0,0,0,96.7901373277958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56821,0,153.843613297377,0,0,0,0,0,0,0,0,249.156386702689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP56827,0,698.634658146601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57024,0,149.268627691192,0,0,0,0,0,0,0,0,133.731372308856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57066,0,356.753955168509,0,0,0,0,0,0,0,0,523.246044831647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57084,0,227.23361210068,0,0,0,0,0,0,0,0,339.766387899418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57189,0,1754.72353889709,0,0,0,0,0,0,0,0,591.276461103015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57251,0,749.45051778059,0,0,0,0,0,0,0,0,322.549482219492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57267,0,794.248324873358,0,0,0,0,0,0,0,0,315.751675126706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57450,0,0,0,0,0,0,0,0,0,0,145.351280889282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57538,0,337.72211028403,0,0,0,0,0,0,0,0,228.277889716051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57586,0,182.553607288229,0,0,0,0,0,0,0,0,248.44639271185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57619,0,1717.19833924245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57629,0,342.039744622337,0,0,0,0,0,0,0,0,172.960255377712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57651,0,63.5320188473956,0,0,0,0,0,0,0,0,157.467981152638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57669,0,1004.67515730576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57735,0,825.51862454074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57818,0,1066.95452065528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57846,0,247.71557256266,0,0,0,0,0,0,0,0,316.284427437431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57901,0,425.321372694775,0,0,0,0,0,0,0,0,252.678627305298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57933,0,427.769953306446,0,0,0,0,0,0,0,0,418.230046693714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP57941,0,1043.61925597678,0,0,0,0,0,0,0,0,639.380744023393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58101,0,560.213424355544,0,0,0,0,0,0,0,0,243.786575644512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58245,0,1033.91695849358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58326,0,417.501818151413,0,0,0,0,0,0,0,0,589.49818184877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58342,0,338.865289631665,0,0,0,0,0,0,0,0,533.134710368478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58349,0,511.572610505078,0,0,0,0,0,0,0,0,265.427389494996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58612,0,334.75258424145,0,0,0,0,0,0,0,0,148.247415758581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58668,0,456.480233737587,0,0,0,0,0,0,0,0,507.519766262599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58882,0,205.016413555934,0,0,0,0,0,0,0,0,136.983586444112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP58991,0,269.686588462976,0,0,0,0,0,0,0,0,159.313411537069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung.SCC..SP59245,0,673.426505527774,0,0,0,0,0,0,0,0,314.573494472297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP116782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP13327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP13331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP13347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP13361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP13367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP13442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP115108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.CLL..SP115111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP127628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP127630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5062205965011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP127632,0,0,0,0,0,0,0,0,19.621324179163,0,0,0,0,0,0,0,0,30.0630364209898,0,58.4428457794972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP127634,0,0,0,0,0,0,0,0,66.0936482865782,0,0,0,0,0,0,0,0,101.266139710671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP127636,0,0,0,0,0,0,0,0,17.7871625693452,0,0,0,0,0,0,0,0,27.2528047172349,0,78.9600327134421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP127638,0,0,0,0,0,0,0,0,20.1665424495554,0,0,0,0,0,0,0,0,30.8983988343789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP127640,0,0,0,0,0,0,0,0,10.6934317458577,0,0,0,0,0,0,0,0,16.3840638432794,0,77.9225044108816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP124969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5791481156125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP124971,0,0,0,0,0,0,0,0,10.6669877571159,0,0,0,0,0,0,0,0,16.3435473832585,0,77.9894648596422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP124977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0214957624814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP124981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59300,0,0,0,0,0,0,0,0,26.6570689412308,0,0,0,0,0,0,0,0,40.8429332872498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59304,0,0,0,0,0,0,0,0,34.8142602196997,0,0,0,0,0,0,0,0,53.3410672693595,0,36.9895137447788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59312,0,0,0,0,0,0,0,0,16.1739549282901,0,0,0,0,0,0,0,0,24.7811101656939,0,33.0449349060311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5462802679236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.224920607241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5007689384001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59364,0,0,0,0,0,0,0,0,11.2159839879853,0,0,0,0,0,0,0,0,17.1846982420339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59368,0,0,0,0,0,0,0,0,21.5772689429612,0,0,0,0,0,0,0,0,33.0598595780096,0,72.3628714790562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59400,0,0,0,0,0,0,0,0,33.5681597807245,0,0,0,0,0,0,0,0,51.431840219286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59412,0,0,0,0,0,0,0,0,14.6400960493649,0,0,0,0,0,0,0,0,22.4309907282527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59448,0,0,0,0,0,0,0,0,26.9903414552864,0,0,0,0,0,0,0,0,41.3535605841988,0,90.0077624188676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59452,0,0,0,0,0,0,0,0,16.6512205916652,0,0,0,0,0,0,0,0,25.5123582144759,0,74.836421193875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59456,0,0,0,0,0,0,0,0,11.3682129332374,0,0,0,0,0,0,0,0,17.4179375628695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59460,0,0,0,0,0,0,0,0,11.5782288450334,0,0,0,0,0,0,0,0,17.7397158459078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP59464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116604,0,0,0,0,0,0,0,0,10.7976608312197,0,0,0,0,0,0,0,0,16.5437596293921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116606,0,0,0,0,0,0,0,0,31.72025697789,0,0,0,0,0,0,0,0,48.600554789373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116610,0,0,0,0,0,0,0,0,31.7949257891644,0,0,0,0,0,0,0,0,48.7149594632042,0,61.6511620374167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116612,0,0,0,0,0,0,0,0,22.2345660952516,0,0,0,0,0,0,0,0,34.0669449331205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9352518773899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116616,0,0,0,0,0,0,0,0,10.8673066012809,0,0,0,0,0,0,0,0,16.6504681931363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116618,0,0,0,0,0,0,0,0,16.7531157614357,0,0,0,0,0,0,0,0,25.6684780651019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.27041540663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1931545970561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116630,0,0,0,0,0,0,0,0,10.9559123848747,0,0,0,0,0,0,0,0,16.7862265586251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116635,0,0,0,0,0,0,0,0,18.5129700856812,0,0,0,0,0,0,0,0,28.3648590107678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116642,0,0,0,0,0,0,0,0,20.5393305866048,0,0,0,0,0,0,0,0,31.4695704453821,0,46.9910989680308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116645,0,0,0,0,0,0,0,0,24.3246169002564,0,0,0,0,0,0,0,0,37.2692401961131,0,41.4061429034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116726,0,0,0,0,0,0,0,0,20.472131944877,0,0,0,0,0,0,0,0,31.366611277323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116648,0,0,0,0,0,0,0,0,23.581915106217,0,0,0,0,0,0,0,0,36.1313011416303,0,49.286783752174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1917844185903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116654,0,0,0,0,0,0,0,0,10.9892991196745,0,0,0,0,0,0,0,0,16.8373804264834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116657,0,0,0,0,0,0,0,0,20.0206608410087,0,0,0,0,0,0,0,0,30.6748846581262,0,36.3044545008832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116659,0,0,0,0,0,0,0,0,13.3858212137846,0,0,0,0,0,0,0,0,20.5092391828587,0,69.1049396033709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116663,0,0,0,0,0,0,0,0,14.4647702257835,0,0,0,0,0,0,0,0,22.1623632609248,0,40.3728665133087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116668,0,0,0,0,0,0,0,0,56.2947953169929,0,0,0,0,0,0,0,0,86.2527149785419,0,104.452489704508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116670,0,0,0,0,0,0,0,0,45.0229166204955,0,0,0,0,0,0,0,0,68.9823770191068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116674,0,0,0,0,0,0,0,0,11.1243226737295,0,0,0,0,0,0,0,0,17.0442583102686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.537109645693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116683,0,0,0,0,0,0,0,0,13.9172458876895,0,0,0,0,0,0,0,0,21.323467579512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lymph.BNHL..SP116690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.5881161342776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
